project,dataset,ensemble,pr
CMIP5,ACCESS1-0,r1i1p1,1.5842154026031494
CMIP5,ACCESS1-3,r1i1p1,3.111616373062134
CMIP5,BNU-ESM,r1i1p1,5.055534839630127
CMIP5,CCSM4,r1i1p1,0.2345888465642929
CMIP5,CESM1-BGC,r1i1p1,-3.211569309234619
CMIP5,CESM1-CAM5,r1i1p1,13.10117244720459
CMIP5,CMCC-CESM,r1i1p1,-12.951825141906738
CMIP5,CMCC-CMS,r1i1p1,0.4490859806537628
CMIP5,CMCC-CM,r1i1p1,1.7607520818710327
CMIP5,CNRM-CM5,r1i1p1,18.10704803466797
CMIP5,CSIRO-Mk3-6-0,r1i1p1,4.170631408691406
CMIP5,CanESM2,r1i1p1,16.327173233032227
CMIP5,EC-EARTH,r1i1p1,1.9246631860733032
CMIP5,FGOALS-g2,r1i1p1,7.116650581359863
CMIP5,FIO-ESM,r1i1p1,-3.047657012939453
CMIP5,GFDL-CM3,r1i1p1,9.029560089111328
CMIP5,GFDL-ESM2G,r1i1p1,-0.38654881715774536
CMIP5,GISS-E2-H,r1i1p1,5.2340874671936035
CMIP5,GISS-E2-R,r1i1p1,-4.785703659057617
CMIP5,HadGEM2-CC,r1i1p1,-3.692265272140503
CMIP5,HadGEM2-ES,r1i1p1,11.882338523864746
CMIP5,IPSL-CM5A-LR,r1i1p1,-4.597322463989258
CMIP5,IPSL-CM5A-MR,r1i1p1,9.032818794250488
CMIP5,IPSL-CM5B-LR,r1i1p1,8.65917682647705
CMIP5,MIROC-ESM-CHEM,r1i1p1,0.8264244794845581
CMIP5,MIROC-ESM,r1i1p1,-3.990866184234619
CMIP5,MIROC5,r1i1p1,-2.117060899734497
CMIP5,MPI-ESM-LR,r1i1p1,2.75276780128479
CMIP5,MPI-ESM-MR,r1i1p1,2.561772346496582
CMIP5,MRI-CGCM3,r1i1p1,8.991127014160156
CMIP5,NorESM1-ME,r1i1p1,0.4847922921180725
CMIP5,NorESM1-M,r1i1p1,-1.391308069229126
CMIP5,bcc-csm1-1-m,r1i1p1,0.5287691950798035
CMIP5,bcc-csm1-1,r1i1p1,-3.6608099937438965
CMIP5,inmcm4,r1i1p1,-1.7165191173553467
CMIP6,ACCESS-CM2,r1i1p1f1,-6.659341812133789
CMIP6,ACCESS-ESM1-5,r1i1p1f1,-4.273746013641357
CMIP6,AWI-CM-1-1-MR,r1i1p1f1,7.974034309387207
CMIP6,BCC-CSM2-MR,r1i1p1f1,4.242001533508301
CMIP6,CAMS-CSM1-0,r1i1p1f1,-3.0576257705688477
CMIP6,CESM2-WACCM,r1i1p1f1,-9.613507270812988
CMIP6,CMCC-CM2-SR5,r1i1p1f1,11.242721557617188
CMIP6,CNRM-CM6-1-HR,r1i1p1f2,15.934534072875977
CMIP6,CNRM-CM6-1,r1i1p1f2,-5.06243896484375
CMIP6,CNRM-ESM2-1,r1i1p1f2,-7.393149375915527
CMIP6,CanESM5-CanOE,r1i1p2f1,16.978233337402344
CMIP6,CanESM5,r1i1p1f1,24.799463272094727
CMIP6,E3SM-1-1,r1i1p1f1,6.974491596221924
CMIP6,EC-Earth3-Veg,r1i1p1f1,4.908199787139893
CMIP6,FGOALS-f3-L,r1i1p1f1,8.417886734008789
CMIP6,FGOALS-g3,r1i1p1f1,11.811676979064941
CMIP6,FIO-ESM-2-0,r1i1p1f1,-2.5833709239959717
CMIP6,GFDL-CM4,r1i1p1f1,-7.360885143280029
CMIP6,GFDL-ESM4,r1i1p1f1,4.8832478523254395
CMIP6,GISS-E2-1-G,r1i1p1f2,1.4046012163162231
CMIP6,HadGEM3-GC31-LL,r1i1p1f3,-5.875380992889404
CMIP6,INM-CM4-8,r1i1p1f1,-2.9636011123657227
CMIP6,INM-CM5-0,r1i1p1f1,21.493223190307617
CMIP6,IPSL-CM6A-LR,r1i1p1f1,1.4968030452728271
CMIP6,KACE-1-0-G,r1i1p1f1,15.20367431640625
CMIP6,MIROC-ES2L,r1i1p1f2,7.5562896728515625
